Order ID,Order Date,Ship Date,Customer Name,Country,City,State,Category,Product Name,Sales,Quantity,Profit
US-2021-100839,14-10-2021,18-10-2021,Noah Childs,United States,Aurora,Colorado,Furnishings,"Executive Impressions 8-1/2"" Career Panel/Partition Cubicle Clock",24.96,3,4.37
CA-2022-118857,16-04-2022,19-04-2022,Adam Hart,United States,Henderson,Nevada,Furnishings,"Howard Miller 12"" Round Wall Clock",196.45,5,70.72
CA-2021-148201,27-08-2021,30-08-2021,Charles Crestani,United States,Seattle,Washington,Paper,Xerox 1931,6.48,1,3.11
CA-2019-116932,21-07-2019,25-07-2019,Michelle Ellison,United States,San Francisco,California,Art,Newell 334,99.2,5,25.79
CA-2019-116932,21-07-2019,25-07-2019,Michelle Ellison,United States,San Francisco,California,Chairs,Global Troy Executive Leather Low-Back Tilter,801.57,2,50.1
CA-2019-116932,21-07-2019,25-07-2019,Michelle Ellison,United States,San Francisco,California,Tables,"Hon 30"" x 60"" Table with Locking Drawer",272.85,1,27.28
CA-2022-142888,22-11-2022,26-11-2022,Benjamin Patterson,United States,Spokane,Washington,Tables,Safco Drafting Table,70.98,1,20.58
CA-2022-118885,30-12-2022,03-01-2015,James Galang,United States,Los Angeles,California,Chairs,"Global High-Back Leather Tilter, Burgundy",393.57,4,-44.28
CA-2022-118885,30-12-2022,03-01-2015,James Galang,United States,Los Angeles,California,Phones,Adtran 1202752G1,302.38,3,22.68
CA-2021-147578,23-04-2021,27-04-2021,Paul Gonzalez,United States,San Francisco,California,Furnishings,Ultra Door Pull Handle,31.56,3,10.41
CA-2019-157623,14-03-2019,18-03-2019,Dean Katz,United States,Huntington Beach,California,Paper,Xerox 1972,10.56,2,4.75
CA-2019-157623,14-03-2019,18-03-2019,Dean Katz,United States,Huntington Beach,California,Art,Avery Hi-Liter Fluorescent Desk Style Markers,3.38,1,1.25
CA-2021-100083,25-11-2021,30-11-2021,Carol Darley,United States,Medford,Oregon,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",24.78,1,7.75
CA-2020-109197,31-12-2020,04-01-2021,Jas O'Carroll,United States,Missoula,Montana,Binders,Ibico Hi-Tech Manual Binding System,487.98,2,152.5
CA-2022-167094,22-10-2022,23-10-2022,Damala Kotsonis,United States,Springfield,Oregon,Paper,Xerox 218,5.18,1,1.81
CA-2022-167094,22-10-2022,23-10-2022,Damala Kotsonis,United States,Springfield,Oregon,Chairs,Global Comet Stacking Armless Chair,478.48,2,47.85
CA-2022-167094,22-10-2022,23-10-2022,Damala Kotsonis,United States,Springfield,Oregon,Accessories,Memorex Froggy Flash Drive 8 GB,28.4,2,6.75
CA-2020-157959,03-02-2020,04-02-2020,Rick Wilson,United States,Los Angeles,California,Furnishings,Hand-Finished Solid Wood Document Frame,136.92,4,41.08
CA-2021-105963,16-11-2021,23-11-2021,Stewart Carmichael,United States,Los Angeles,California,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,99.39,3,40.75
CA-2022-126865,06-12-2022,08-12-2022,Naresj Patel,United States,San Diego,California,Paper,Xerox 1960,92.94,3,41.82
CA-2022-102834,10-03-2022,14-03-2022,Lindsay Williams,United States,San Francisco,California,Accessories,Logitech Wireless Headset h800,199.98,2,69.99
US-2021-139710,10-06-2021,16-06-2021,Greg Matthias,United States,Los Angeles,California,Phones,Avaya 4621SW VoIP phone,177.48,3,19.97
CA-2022-121538,29-11-2022,02-12-2022,Rick Hansen,United States,Denver,Colorado,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",88.77,2,31.07
US-2022-101539,17-03-2022,19-03-2022,Valerie Mitchum,United States,Seattle,Washington,Paper,Xerox 214,6.48,1,3.11
US-2022-101539,17-03-2022,19-03-2022,Valerie Mitchum,United States,Seattle,Washington,Storage,Safco Commercial Shelving,46.51,1,1.86
US-2022-101539,17-03-2022,19-03-2022,Valerie Mitchum,United States,Seattle,Washington,Phones,Mitel MiVoice 5330e IP Phone,659.98,3,49.5
CA-2021-152121,28-11-2021,30-11-2021,Craig Carreira,United States,Scottsdale,Arizona,Phones,Motorola Moto X,271.99,1,23.8
CA-2022-101245,28-11-2022,04-12-2022,Lindsay Williams,United States,San Francisco,California,Paper,Tops White Computer Printout Paper,244.55,5,114.94
CA-2022-101245,28-11-2022,04-12-2022,Lindsay Williams,United States,San Francisco,California,Accessories,Enermax Briskie RF Wireless Keyboard and Mouse Combo,166.16,8,59.82
CA-2020-141768,25-05-2020,27-05-2020,Nora Pelletier,United States,San Francisco,California,Furnishings,Ultra Door Push Plate,14.73,3,4.86
CA-2021-112109,09-07-2021,13-07-2021,Joe Elijah,United States,Broomfield,Colorado,Binders,GBC Twin Loop Wire Binding Elements,19.97,2,-13.31
CA-2021-112109,09-07-2021,13-07-2021,Joe Elijah,United States,Broomfield,Colorado,Storage,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",33.49,7,-1.26
CA-2021-112109,09-07-2021,13-07-2021,Joe Elijah,United States,Broomfield,Colorado,Binders,Wilson Jones Active Use Binders,8.74,4,-6.12
CA-2021-112109,09-07-2021,13-07-2021,Joe Elijah,United States,Broomfield,Colorado,Chairs,SAFCO Arco Folding Chair,662.88,3,74.57
CA-2020-109939,08-05-2020,12-05-2020,Allen Armold,United States,Salem,Oregon,Art,Newell 321,5.25,2,0.59
CA-2021-112669,15-04-2021,15-04-2021,Kean Takahito,United States,Glendale,Arizona,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,933.54,4,105.02
CA-2021-112669,15-04-2021,15-04-2021,Kean Takahito,United States,Glendale,Arizona,Storage,"Fellowes Personal Hanging Folder Files, Navy",42.98,4,4.3
CA-2019-164721,25-11-2019,27-11-2019,Laurel Workman,United States,Brentwood,California,Appliances,Belkin F9G930V10-GRY 9 Outlet Surge,320.88,6,93.06
CA-2019-164721,25-11-2019,27-11-2019,Laurel Workman,United States,Brentwood,California,Furnishings,Staples,23.88,3,10.51
CA-2019-164721,25-11-2019,27-11-2019,Laurel Workman,United States,Brentwood,California,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",26.76,4,12.31
CA-2022-133648,26-06-2022,03-07-2022,Max Ludwig,United States,Springfield,Oregon,Labels,Alphabetical Labels for Top Tab Filing,71.04,6,26.64
CA-2022-133648,26-06-2022,03-07-2022,Max Ludwig,United States,Springfield,Oregon,Art,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",5.34,2,0.73
CA-2022-133648,26-06-2022,03-07-2022,Max Ludwig,United States,Springfield,Oregon,Fasteners,Plymouth Boxed Rubber Bands by Plymouth,11.3,3,-2.12
CA-2022-166128,12-04-2022,19-04-2022,Luke Weiss,United States,Pasadena,California,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,199.95,5,21.99
CA-2022-166128,12-04-2022,19-04-2022,Luke Weiss,United States,Pasadena,California,Art,"Dixon Ticonderoga Erasable Colored Pencil Set, 12-Color",41.86,7,14.23
CA-2020-113110,19-03-2020,23-03-2020,Berenike Kampe,United States,San Bernardino,California,Binders,GBC Imprintable Covers,17.57,2,6.37
CA-2020-113110,19-03-2020,23-03-2020,Berenike Kampe,United States,San Bernardino,California,Labels,Self-Adhesive Address Labels for Typewriters by Universal,14.62,2,6.87
CA-2020-113110,19-03-2020,23-03-2020,Berenike Kampe,United States,San Bernardino,California,Supplies,Acme Elite Stainless Steel Scissors,33.36,4,8.67
CA-2020-113110,19-03-2020,23-03-2020,Berenike Kampe,United States,San Bernardino,California,Paper,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",40.14,6,19.67
US-2022-111241,21-08-2022,23-08-2022,Gene McClure,United States,Fresno,California,Binders,GBC Recycled Regency Composition Covers,239.12,5,77.71
CA-2020-114237,13-03-2020,15-03-2020,Marc Crier,United States,Seattle,Washington,Bookcases,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",141.96,2,39.75
CA-2021-113516,09-09-2021,11-09-2021,Valerie Mitchum,United States,Lancaster,California,Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",33.02,2,11.56
CA-2021-113516,09-09-2021,11-09-2021,Valerie Mitchum,United States,Lancaster,California,Binders,Premium Transparent Presentation Covers by GBC,67.14,4,23.5
CA-2020-119214,23-01-2020,27-01-2020,Carl Weiss,United States,Bozeman,Montana,Paper,"Wirebound Service Call Books, 5 1/2"" x 4""",29.04,3,13.94
CA-2020-119214,23-01-2020,27-01-2020,Carl Weiss,United States,Bozeman,Montana,Labels,Avery 500,14.62,2,6.87
CA-2020-122287,18-06-2020,23-06-2020,Skye Norling,United States,Peoria,Arizona,Paper,Xerox 1922,11.95,3,4.33
CA-2020-122287,18-06-2020,23-06-2020,Skye Norling,United States,Peoria,Arizona,Binders,Peel & Stick Add-On Corner Pockets,4.54,7,-3.33
CA-2020-122287,18-06-2020,23-06-2020,Skye Norling,United States,Peoria,Arizona,Binders,Aluminum Screw Posts,9.16,2,-6.1
CA-2020-122287,18-06-2020,23-06-2020,Skye Norling,United States,Peoria,Arizona,Furnishings,Flat Face Poster Frame,75.36,5,20.72
CA-2020-104493,02-10-2020,08-10-2020,Ed Braxton,United States,San Diego,California,Binders,GBC Personal VeloBind Strips,57.5,6,20.13
CA-2019-106439,31-10-2019,04-11-2019,Greg Guthrie,United States,Los Angeles,California,Fasteners,Staples,11.34,3,5.22
CA-2019-106439,31-10-2019,04-11-2019,Greg Guthrie,United States,Los Angeles,California,Storage,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",80.3,5,20.88
CA-2019-106439,31-10-2019,04-11-2019,Greg Guthrie,United States,Los Angeles,California,Binders,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",15.97,2,5.39
CA-2019-106439,31-10-2019,04-11-2019,Greg Guthrie,United States,Los Angeles,California,Paper,Xerox 1952,64.74,13,30.43
CA-2019-106439,31-10-2019,04-11-2019,Greg Guthrie,United States,Los Angeles,California,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",19.3,3,6.03
CA-2019-106439,31-10-2019,04-11-2019,Greg Guthrie,United States,Los Angeles,California,Storage,Tennsco Regal Shelving Units,405.64,4,12.17
CA-2019-106439,31-10-2019,04-11-2019,Greg Guthrie,United States,Los Angeles,California,Chairs,Novimex Fabric Task Chair,146.35,3,-9.15
CA-2019-106439,31-10-2019,04-11-2019,Greg Guthrie,United States,Los Angeles,California,Accessories,Maxell LTO Ultrium - 800 GB,251.91,9,47.86
CA-2019-106439,31-10-2019,04-11-2019,Greg Guthrie,United States,Los Angeles,California,Art,Newell 325,12.39,3,3.72
CA-2020-133452,13-04-2020,19-04-2020,Zuschuss Carroll,United States,Pomona,California,Accessories,Plantronics Audio 478 Stereo USB Headset,199.96,4,69.99
CA-2020-133452,13-04-2020,19-04-2020,Zuschuss Carroll,United States,Pomona,California,Tables,Hon 94000 Series Round Tables,710.83,3,-97.74
US-2022-110996,21-11-2022,26-11-2022,Kelly Andreada,United States,Ontario,California,Chairs,Novimex High-Tech Fabric Mesh Task Chair,283.92,5,-46.14
CA-2021-129693,27-11-2021,03-12-2021,Tamara Chand,United States,Seattle,Washington,Binders,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,7.31,2,2.56
CA-2022-122504,08-11-2022,13-11-2022,Deborah Brumfield,United States,Brentwood,California,Accessories,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,59.97,3,13.79
CA-2022-122504,08-11-2022,13-11-2022,Deborah Brumfield,United States,Brentwood,California,Phones,"Plantronics CS 50-USB - headset - Convertible, Monaural",761.54,7,66.64
CA-2019-131051,01-12-2019,05-12-2019,Toby Ritter,United States,San Francisco,California,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",58.2,3,28.52
CA-2020-120103,24-12-2020,29-12-2020,Maribeth Schnelling,United States,Phoenix,Arizona,Paper,Computer Printout Paper with Letter-Trim Perforations,106.23,7,37.18
CA-2020-120103,24-12-2020,29-12-2020,Maribeth Schnelling,United States,Phoenix,Arizona,Phones,ClearSounds CSC500 Amplified Spirit Phone Corded phone,111.98,2,11.2
CA-2020-120103,24-12-2020,29-12-2020,Maribeth Schnelling,United States,Phoenix,Arizona,Furnishings,Magna Visual Magnetic Picture Hangers,7.71,2,1.74
CA-2022-104647,24-02-2022,02-03-2022,Clytie Kelty,United States,Los Angeles,California,Paper,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾ x 11",37.44,6,16.85
CA-2020-139290,26-10-2020,30-10-2020,Maribeth Yedwab,United States,Rancho Cucamonga,California,Labels,Avery 507,5.76,2,2.65
CA-2020-149678,13-04-2020,15-04-2020,Anthony Witt,United States,Farmington,New Mexico,Supplies,Martin-Yale Premier Letter Opener,12.88,1,0.39
CA-2022-124401,08-09-2022,13-09-2022,Ruben Dartt,United States,Portland,Oregon,Storage,Hanging Personal Folder File,37.68,3,2.36
CA-2022-124401,08-09-2022,13-09-2022,Ruben Dartt,United States,Portland,Oregon,Accessories,Logitech Wireless Marathon Mouse M705,279.94,7,80.48
US-2019-140116,10-03-2019,17-03-2019,Kean Thornton,United States,Denver,Colorado,Storage,Tennsco 6- and 18-Compartment Lockers,636.41,3,-15.91
US-2019-140116,10-03-2019,17-03-2019,Kean Thornton,United States,Denver,Colorado,Art,"BOSTON Ranger #55 Pencil Sharpener, Black",83.17,4,9.36
CA-2019-123295,18-07-2019,18-07-2019,Adrian Hane,United States,Tucson,Arizona,Chairs,Office Star - Ergonomically Designed Knee Chair,259.14,4,-25.91
CA-2020-164882,31-10-2020,31-10-2020,Sandra Glassco,United States,Redlands,California,Paper,Xerox 191,19.98,1,9.39
CA-2020-164882,31-10-2020,31-10-2020,Sandra Glassco,United States,Redlands,California,Binders,GBC DocuBind P100 Manual Binding Machine,398.35,3,124.49
CA-2020-164882,31-10-2020,31-10-2020,Sandra Glassco,United States,Redlands,California,Art,Newell 308,5.04,3,1.26
CA-2020-164882,31-10-2020,31-10-2020,Sandra Glassco,United States,Redlands,California,Fasteners,OIC Bulk Pack Metal Binder Clips,17.45,5,8.03
CA-2020-164882,31-10-2020,31-10-2020,Sandra Glassco,United States,Redlands,California,Chairs,"Global Fabric Manager's Chair, Dark Gray",323.14,4,20.2
CA-2020-164882,31-10-2020,31-10-2020,Sandra Glassco,United States,Redlands,California,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors,29.7,3,8.02
CA-2020-164882,31-10-2020,31-10-2020,Sandra Glassco,United States,Redlands,California,Phones,Polycom SoundStation2 EX Conference phone,1295.84,4,145.78
CA-2020-164882,31-10-2020,31-10-2020,Sandra Glassco,United States,Redlands,California,Storage,Mobile Personal File Cube,46.84,2,12.65
CA-2020-164882,31-10-2020,31-10-2020,Sandra Glassco,United States,Redlands,California,Bookcases,DMI Eclipse Executive Suite Bookcases,425.83,1,20.04
CA-2021-130267,20-09-2021,24-09-2021,Scot Wooten,United States,Stockton,California,Paper,"Xerox Color Copier Paper, 11"" x 17"", Ream",159.88,7,73.54
CA-2022-155460,14-04-2022,16-04-2022,Rob Williams,United States,Seattle,Washington,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),5.28,1,2.38
CA-2022-155460,14-04-2022,16-04-2022,Rob Williams,United States,Seattle,Washington,Binders,GBC DocuBind TL200 Manual Binding Machine,895.92,5,302.37
CA-2022-158246,10-11-2022,12-11-2022,Jennifer Braxton,United States,Sunnyvale,California,Chairs,"Global Leather Task Chair, Black",215.98,3,-2.7
CA-2019-141607,12-12-2019,17-12-2019,William Brown,United States,Concord,California,Furnishings,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,43.31,1,4.33
CA-2021-111115,26-07-2021,28-07-2021,Larry Blacks,United States,Los Angeles,California,Fasteners,OIC Binder Clips,21.48,6,10.74
CA-2021-101938,07-01-2021,12-01-2021,Dianna Wilson,United States,Oakland,California,Art,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,34.58,1,10.03
CA-2022-166296,14-03-2022,20-03-2022,Karen Ferguson,United States,Manteca,California,Paper,Multicolor Computer Printout Paper,314.55,3,150.98
CA-2019-152296,01-08-2019,03-08-2019,Ivan Liston,United States,San Francisco,California,Binders,Wilson Jones data.warehouse D-Ring Binders with DublLock,19.75,3,6.91
CA-2021-125738,16-10-2021,22-10-2021,Patrick Bzostek,United States,Salt Lake City,Utah,Paper,Xerox 1982,45.68,2,21.01
CA-2021-125738,16-10-2021,22-10-2021,Patrick Bzostek,United States,Salt Lake City,Utah,Paper,Xerox 1986,60.12,9,28.86
CA-2021-125738,16-10-2021,22-10-2021,Patrick Bzostek,United States,Salt Lake City,Utah,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",41.72,5,13.04
CA-2021-125738,16-10-2021,22-10-2021,Patrick Bzostek,United States,Salt Lake City,Utah,Paper,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",71.6,8,32.94
CA-2022-124576,02-08-2022,05-08-2022,Heather Kirkland,United States,Salinas,California,Binders,GBC Prestige Therm-A-Bind Covers,54.9,2,18.53
CA-2021-118913,26-06-2021,30-06-2021,Alan Shonely,United States,Los Angeles,California,Appliances,Fellowes Mighty 8 Compact Surge Protector,60.81,3,17.03
CA-2021-128412,11-12-2021,18-12-2021,Arthur Prichep,United States,Seattle,Washington,Binders,GBC DocuBind P50 Personal Binding Machine,153.55,3,51.82
CA-2021-128412,11-12-2021,18-12-2021,Arthur Prichep,United States,Seattle,Washington,Appliances,Holmes HEPA Air Purifier,65.34,3,22.87
CA-2021-128412,11-12-2021,18-12-2021,Arthur Prichep,United States,Seattle,Washington,Paper,Xerox 1988,123.92,4,55.76
CA-2021-128412,11-12-2021,18-12-2021,Arthur Prichep,United States,Seattle,Washington,Appliances,Harmony HEPA Quiet Air Purifiers,35.1,3,12.29
CA-2021-128412,11-12-2021,18-12-2021,Arthur Prichep,United States,Seattle,Washington,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,44.75,5,8.5
CA-2020-138002,06-09-2020,12-09-2020,Beth Thompson,United States,Seattle,Washington,Binders,Acco Hanging Data Binders,6.1,2,2.13
CA-2020-138002,06-09-2020,12-09-2020,Beth Thompson,United States,Seattle,Washington,Furnishings,"Howard Miller 16"" Diameter Gallery Wall Clock",191.82,3,74.81
CA-2022-129378,02-10-2022,03-10-2022,Neola Schneider,United States,San Jose,California,Binders,Wilson Jones Easy Flow II Sheet Lifters,1.44,1,0.5
CA-2022-129378,02-10-2022,03-10-2022,Neola Schneider,United States,San Jose,California,Binders,Storex Dura Pro Binders,61.78,13,20.85
CA-2022-129378,02-10-2022,03-10-2022,Neola Schneider,United States,San Jose,California,Appliances,"Belkin 325VA UPS Surge Protector, 6'",241.96,2,60.49
CA-2022-129378,02-10-2022,03-10-2022,Neola Schneider,United States,San Jose,California,Chairs,"Metal Folding Chairs, Beige, 4/Carton",108.61,4,9.5
CA-2022-130841,29-07-2022,02-08-2022,Matt Hagelstein,United States,San Francisco,California,Binders,Zipper Ring Binder Pockets,9.98,4,3.62
CA-2022-130841,29-07-2022,02-08-2022,Matt Hagelstein,United States,San Francisco,California,Storage,Super Decoflex Portable Personal File,14.98,1,4.19
CA-2022-130841,29-07-2022,02-08-2022,Matt Hagelstein,United States,San Francisco,California,Phones,Wilson Electronics DB Pro Signal Booster,1145.6,4,100.24
CA-2021-106383,20-03-2021,22-03-2021,Bobby Trafton,United States,Littleton,Colorado,Bookcases,"Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors",72.29,1,-98.8
CA-2019-128055,31-03-2019,05-04-2019,Alex Avila,United States,San Francisco,California,Binders,GBC DocuBind 200 Manual Binding Machine,673.57,2,252.59
CA-2019-128055,31-03-2019,05-04-2019,Alex Avila,United States,San Francisco,California,Appliances,Fellowes Advanced Computer Series Surge Protectors,52.98,2,14.83
CA-2020-123232,14-12-2020,16-12-2020,Doug Jacobs,United States,Portland,Oregon,Phones,HTC One,319.97,4,36
CA-2021-122322,16-07-2021,22-07-2021,Rick Huthwaite,United States,Provo,Utah,Supplies,Fiskars Home & Office Scissors,44.4,5,12.43
